resource_type,resource_id,provider,work_id,priority,rights_status,storage,reason
DIGITAL_VERSION,openiti_dv_0613CaliIbnZafir.GharaibTanbihat.Shamela0001595-ara1,OpenITI / KITAB Project,openiti_work_0613CaliIbnZafir.GharaibTanbihat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0613IbnBaninDaqiqiNahwi.IttifaqMabani.JK001043-ara1,OpenITI / KITAB Project,openiti_work_0613IbnBaninDaqiqiNahwi.IttifaqMabani,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0613IbnBaninDaqiqiNahwi.IttifaqMabani.Shamela0007046-ara1,OpenITI / KITAB Project,openiti_work_0613IbnBaninDaqiqiNahwi.IttifaqMabani,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya.JK001264-ara1,OpenITI / KITAB Project,openiti_work_0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya.Rafed0001909-ara1,OpenITI / KITAB Project,openiti_work_0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya.Shamela0006470-ara1,OpenITI / KITAB Project,openiti_work_0614IbnAhmadIbnKhumayrSabti.TanzihAnbiya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnJubayr.Rihla.JK000416-ara1,OpenITI / KITAB Project,openiti_work_0614IbnJubayr.Rihla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnJubayr.Rihla.Masaha004170-ara1,OpenITI / KITAB Project,openiti_work_0614IbnJubayr.Rihla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnJubayr.Rihla.Masaha004171-ara1,OpenITI / KITAB Project,openiti_work_0614IbnJubayr.Rihla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnJubayr.Rihla.Rafed0002185-ara1,OpenITI / KITAB Project,openiti_work_0614IbnJubayr.Rihla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnJubayr.Rihla.Rafed0002273-ara1,OpenITI / KITAB Project,openiti_work_0614IbnJubayr.Rihla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnJubayr.Rihla.Shamela0010883-ara1,OpenITI / KITAB Project,openiti_work_0614IbnJubayr.Rihla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614IbnJubayr.Rihla.Shamela0011203-ara1,OpenITI / KITAB Project,openiti_work_0614IbnJubayr.Rihla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614MansurCabdAllah.CiqdThamin.Zaydiyya0000349-ara1,OpenITI / KITAB Project,openiti_work_0614MansurCabdAllah.CiqdThamin,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614MansurCabdAllah.Majmuc.Zaydiyya0000077Vols-ara1,OpenITI / KITAB Project,openiti_work_0614MansurCabdAllah.Majmuc,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614MansurCabdAllah.Majmuc.Zaydiyya0000147-ara2,OpenITI / KITAB Project,openiti_work_0614MansurCabdAllah.Majmuc,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614MansurCabdAllah.SafwatIkhtiyar.Zaydiyya0000005-ara1,OpenITI / KITAB Project,openiti_work_0614MansurCabdAllah.SafwatIkhtiyar,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614MansurCabdAllah.SafwatIkhtiyar.Zaydiyya0000372-ara1,OpenITI / KITAB Project,openiti_work_0614MansurCabdAllah.SafwatIkhtiyar,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614MansurCabdAllah.SharhRisalaNasiha.Zaydiyya0000144-ara1,OpenITI / KITAB Project,openiti_work_0614MansurCabdAllah.SharhRisalaNasiha,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0614MansurCabdAllah.ZubadAdilla.Zaydiyya0000136-ara1,OpenITI / KITAB Project,openiti_work_0614MansurCabdAllah.ZubadAdilla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0615AfdalDinKirmani.CiqdUla.AOCP20251117011-per1,OpenITI / KITAB Project,openiti_work_0615AfdalDinKirmani.CiqdUla,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0615AfdalDinKirmani.MudafBadayicAzman.AOCP20250214572-per1,OpenITI / KITAB Project,openiti_work_0615AfdalDinKirmani.MudafBadayicAzman,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0615MuwaffaqDinShafici.MurshidZuwwar.Shamela0011789-ara1,OpenITI / KITAB Project,openiti_work_0615MuwaffaqDinShafici.MurshidZuwwar,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616BurhanDinBukhari.MuhitBurhani.ShamAY0034208-ara1,OpenITI / KITAB Project,openiti_work_0616BurhanDinBukhari.MuhitBurhani,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616BurhanDinBukhari.MuhitBurhani.Shamela0010875-ara1,OpenITI / KITAB Project,openiti_work_0616BurhanDinBukhari.MuhitBurhani,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616CaliIbnIsmacilAbyari.TahqiqWaBayan.Sham19Y0013791-ara1,OpenITI / KITAB Project,openiti_work_0616CaliIbnIsmacilAbyari.TahqiqWaBayan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616IbnShash.CiqdJawahir.Sham19Y0014594-ara1,OpenITI / KITAB Project,openiti_work_0616IbnShash.CiqdJawahir,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616IbnSunaynaSamarri.Furuq.Sham19Y0018562-ara1,OpenITI / KITAB Project,openiti_work_0616IbnSunaynaSamarri.Furuq,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.IcrabLamiyatShanfara.JK001129-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.IcrabLamiyatShanfara,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.IcrabLamiyatShanfara.Shamela0006998-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.IcrabLamiyatShanfara,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.IcrabMaYushkil.JK007033-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.IcrabMaYushkil,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.IcrabMaYushkil.Shamela0007001-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.IcrabMaYushkil,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.Imla.JK001022-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.Imla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.Imla.ShamAY0034088-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.Imla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.Imla.Shia002372Vols-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.Imla,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.IttihafHadith.Sham19Y0014469-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.IttihafHadith,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.Lubab.JK001423-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.Lubab,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.Lubab.Shamela0006986-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.Lubab,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.MasailKhilafiyya.JK001183-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.MasailKhilafiyya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.MasailKhilafiyya.Shamela0006996-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.MasailKhilafiyya,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.MasailNahwMufrada.ShamAY0037027-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.MasailNahwMufrada,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.SharhDiwanMutanabbi.JK006914-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.SharhDiwanMutanabbi,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.SharhDiwanMutanabbi.Shamela0006908-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.SharhDiwanMutanabbi,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.Tabyin.Sham19Y0013786-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.Tabyin,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.TalqinFiNahw.ShamAY0037177-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.TalqinFiNahw,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.TibyanFiIcrabQuran.JK001420-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.TibyanFiIcrabQuran,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0616MuhibbDinCukbari.TibyanFiIcrabQuran.Shamela0022928-ara1,OpenITI / KITAB Project,openiti_work_0616MuhibbDinCukbari.TibyanFiIcrabQuran,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0617AbuBarakatIbnMulacib.Subaciyyat.ShamAY0032961-ara1,OpenITI / KITAB Project,openiti_work_0617AbuBarakatIbnMulacib.Subaciyyat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0617IbnTuwayr.NuzhatMuqlatayn.Kraken22030819563701-ara1,OpenITI / KITAB Project,openiti_work_0617IbnTuwayr.NuzhatMuqlatayn,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0617MansurIbnShahanshah.MidmarHaqaiq.JK001145-ara1,OpenITI / KITAB Project,openiti_work_0617MansurIbnShahanshah.MidmarHaqaiq,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0617MansurIbnShahanshah.MidmarHaqaiq.Shamela0006708-ara1,OpenITI / KITAB Project,openiti_work_0617MansurIbnShahanshah.MidmarHaqaiq,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0617RadiDinTusi.Arbacuna.Shamela0026490-ara1,OpenITI / KITAB Project,openiti_work_0617RadiDinTusi.Arbacuna,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.AsrarNamah.PDL00027-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.AsrarNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.BayanIrshad.PDL00028-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.BayanIrshad,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.BiSarNamah.PDL00029-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.BiSarNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.BulbulNamah.PDL00030-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.BulbulNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.Diwan.PDL00031-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.Diwan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.FutuwwatNamah.PDL00032-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.FutuwwatNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.HilajNamah.PDL00033-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.HilajNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.IlahiNama.AOCP20251117012-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.IlahiNama,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.IlahiNamah.PDL00034-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.IlahiNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.JawharDhat.PDL00035-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.JawharDhat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.KhusrawNamah.PDL00036-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.KhusrawNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.MantiqTayr.PDL00037-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.MantiqTayr,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.Mazhar.PDL00038-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.Mazhar,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.MukhtarNamah.PDL00039-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.MukhtarNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.MusibatNamah.PDL00040-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.MusibatNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.NuzhatAhbab.PDL00041-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.NuzhatAhbab,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.PandNamah.PDL00042-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.PandNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.SiFasl.PDL00043-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.SiFasl,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.TadhkiratAwliya.AOCP20250214573-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.TadhkiratAwliya,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.UshturNamah.PDL00044-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.UshturNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618FaridDinCattar.WaslatNamah.PDL00045-per1,OpenITI / KITAB Project,openiti_work_0618FaridDinCattar.WaslatNamah,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618IbnCabdRahmanMuqriWasiti.ArbacinaFiJihad.JK000662-ara1,OpenITI / KITAB Project,openiti_work_0618IbnCabdRahmanMuqriWasiti.ArbacinaFiJihad,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618IbnCabdRahmanMuqriWasiti.ArbacinaFiJihad.Shamela0009374-ara1,OpenITI / KITAB Project,openiti_work_0618IbnCabdRahmanMuqriWasiti.ArbacinaFiJihad,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618IbnCabdRahmanMuqriWasiti.ArbacinaFiJihad.Shia002182-ara1,OpenITI / KITAB Project,openiti_work_0618IbnCabdRahmanMuqriWasiti.ArbacinaFiJihad,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618JawhariNayshaburi.JawahirNamaNizami.AOCP20251117013-per1,OpenITI / KITAB Project,openiti_work_0618JawhariNayshaburi.JawahirNamaNizami,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0618NajmDinAhmadIbnCumar.Tawilat.Tafsir03097-ara1,OpenITI / KITAB Project,openiti_work_0618NajmDinAhmadIbnCumar.Tawilat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0619AbuCabbasSharishi.SharhMaqamatHariri.Sham19Y0000760-ara1,OpenITI / KITAB Project,openiti_work_0619AbuCabbasSharishi.SharhMaqamatHariri,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0619IbnCabdWahidGhafiqi.LamahatAnwar.ShamAY0034080-ara1,OpenITI / KITAB Project,openiti_work_0619IbnCabdWahidGhafiqi.LamahatAnwar,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0619IbnNabih.Diwan.JK007593-ara1,OpenITI / KITAB Project,openiti_work_0619IbnNabih.Diwan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0619IbnNabih.Diwan.ShamAY0037842-ara1,OpenITI / KITAB Project,openiti_work_0619IbnNabih.Diwan,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0619NajibDinSamarqandi.UsulTarkibAdwiya.AOCP20251104060-ara1,OpenITI / KITAB Project,openiti_work_0619NajibDinSamarqandi.UsulTarkibAdwiya,P2,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0620IbnCisaAzdiQurtubi.InjadFiAbwabJihad.Shamela0001449-ara1,OpenITI / KITAB Project,openiti_work_0620IbnCisaAzdiQurtubi.InjadFiAbwabJihad,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
DIGITAL_VERSION,openiti_dv_0620IbnMuhammadIbnCasakir.ArbacunaFiManaqibUmmahat.JK000574-ara1,OpenITI / KITAB Project,openiti_work_0620IbnMuhammadIbnCasakir.ArbacunaFiManaqibUmmahat,P1,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.
