manuscript_id,work_id,institution,collection,shelfmark,catalog_title,catalog_url,digitized_url,iiif_manifest,folio_count,date,place,scribe,material,script,language,description,rights_statement,rights_url,download_allowed,local_hosting_allowed,attribution,image_resolution,ocr_available,rights_status,source_provider
MS0972JerusalemNLI.Heb8333_116Verso.IEDC0225-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.116, verso",MS0972JerusalemNLI.Heb8333_116Verso.IEDC0225-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_117.IEDC0224-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.117,MS0972JerusalemNLI.Heb8333_117.IEDC0224-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_118Recto.IEDC0095-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.118 recto,MS0972JerusalemNLI.Heb8333_118Recto.IEDC0095-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_118Verso.IEDC1199-ara1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.118, verso",MS0972JerusalemNLI.Heb8333_118Verso.IEDC1199-ara1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,ara,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_119Recto.IEDC0294-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.119, recto",MS0972JerusalemNLI.Heb8333_119Recto.IEDC0294-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_119Verso.IEDC0295-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.119, verso",MS0972JerusalemNLI.Heb8333_119Verso.IEDC0295-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_12.IEDC0098-per1jup1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.12,MS0972JerusalemNLI.Heb8333_12.IEDC0098-per1jup1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,"per,jup",OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_120Recto.IEDC0223-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.120, recto",MS0972JerusalemNLI.Heb8333_120Recto.IEDC0223-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_120Verso.IEDC1193-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.120, verso",MS0972JerusalemNLI.Heb8333_120Verso.IEDC1193-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_121.IEDC1279-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.121,MS0972JerusalemNLI.Heb8333_121.IEDC1279-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_122Recto.IEDC1200-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.122, recto",MS0972JerusalemNLI.Heb8333_122Recto.IEDC1200-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_122Verso.IEDC0222-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.122, verso",MS0972JerusalemNLI.Heb8333_122Verso.IEDC0222-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_123Recto.IEDC0221-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.123, recto",MS0972JerusalemNLI.Heb8333_123Recto.IEDC0221-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_123Verso.IEDC0220-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.123, verso",MS0972JerusalemNLI.Heb8333_123Verso.IEDC0220-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_124Recto.IEDC1201-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.124, recto",MS0972JerusalemNLI.Heb8333_124Recto.IEDC1201-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_125.IEDC1131-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.125,MS0972JerusalemNLI.Heb8333_125.IEDC1131-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_126Recto.IEDC1202-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.126, recto",MS0972JerusalemNLI.Heb8333_126Recto.IEDC1202-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_126Verso.IEDC0219-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.126, verso",MS0972JerusalemNLI.Heb8333_126Verso.IEDC0219-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_127.IEDC0218-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.127,MS0972JerusalemNLI.Heb8333_127.IEDC0218-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_128.IEDC1189-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.128,MS0972JerusalemNLI.Heb8333_128.IEDC1189-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_129.IEDC1274-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.129,MS0972JerusalemNLI.Heb8333_129.IEDC1274-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_13.IEDC0290-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.13,MS0972JerusalemNLI.Heb8333_13.IEDC0290-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_130.IEDC0296-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.130,MS0972JerusalemNLI.Heb8333_130.IEDC0296-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_131.IEDC1203-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.131,MS0972JerusalemNLI.Heb8333_131.IEDC1203-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_132.IEDC1204-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.132,MS0972JerusalemNLI.Heb8333_132.IEDC1204-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_133.IEDC0217-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.133,MS0972JerusalemNLI.Heb8333_133.IEDC0217-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_134.IEDC0298-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.134,MS0972JerusalemNLI.Heb8333_134.IEDC0298-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_135Recto.IEDC1133-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.135, recto",MS0972JerusalemNLI.Heb8333_135Recto.IEDC1133-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_135Verso.IEDC1132-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.135, verso",MS0972JerusalemNLI.Heb8333_135Verso.IEDC1132-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_136Recto.IEDC1135-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.136, recto",MS0972JerusalemNLI.Heb8333_136Recto.IEDC1135-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_136Verso.IEDC1134-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.136, verso",MS0972JerusalemNLI.Heb8333_136Verso.IEDC1134-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_137.IEDC1136-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.137,MS0972JerusalemNLI.Heb8333_137.IEDC1136-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_138.IEDC1205-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.138,MS0972JerusalemNLI.Heb8333_138.IEDC1205-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_139.IEDC1140-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.139,MS0972JerusalemNLI.Heb8333_139.IEDC1140-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_140.IEDC1141-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.140,MS0972JerusalemNLI.Heb8333_140.IEDC1141-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_141Verso.IEDC1142-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.141, verso",MS0972JerusalemNLI.Heb8333_141Verso.IEDC1142-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_142Recto.IEDC1206-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.142, recto",MS0972JerusalemNLI.Heb8333_142Recto.IEDC1206-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_142Verso.IEDC1194-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.142, verso",MS0972JerusalemNLI.Heb8333_142Verso.IEDC1194-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_143.IEDC1143-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,Ms.Heb.8333.143,MS0972JerusalemNLI.Heb8333_143.IEDC1143-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
MS0972JerusalemNLI.Heb8333_144Recto.IEDC1144-per1,NULL,المكتبة الوطنية الاسرائيلية,MS0972JerusalemNLI,"Ms.Heb.8333.144, recto",MS0972JerusalemNLI.Heb8333_144Recto.IEDC1144-per1,NULL,NULL,NULL,NULL,NULL,القدس,NULL,NULL,NULL,per,OpenITI manuscript/document transcription; physical-image rights not inferred.,OpenITI transcription CC BY-NC-SA 4.0; source image/catalog rights separate.,https://kitab-project.org/docs/openITI,TRANSCRIPTION_ALLOWED_BY_LICENSE,NONCOMMERCIAL_BY_NC_SA_ONLY,OpenITI/KITAB + source institution,NULL,False,NEEDS_ITEM_LEVEL_REVIEW,OpenITI 2025.1.9
